Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Zhalgas Zhumagulov,-400,Jerome Rivera,+300,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
Zhalgas Zhumagulov,-115,Amir Albazi,-105,UFC 257: Poirier vs. McGregor 2,Jan 23rd 2021
Zhalgas Zhumagulov,-105,Raulian Paiva,-115,UFC 251: Usman vs. Masvidal,Jul 11th 2020
Yao Zhikui,+135,Jenel Lausa,-175,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Yao Zhikui,+190,Fredy Serrano,-270,UFC Fight Night 79: Henderson vs. Masvidal,Nov 28th 2015
Daermisi Zhawupasi,-225,Ren Ozaki,+163,Road to UFC,May 19th 2024
Daermisi Zhawupasi,-325,Chang Ho Lee,+260,Road to UFC,Aug 27th 2023
Zhang Lipeng,+260,Chris Wade,-380,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
Zhang Weili,-325,Yan Xiaonan,+260,UFC 300,Apr 14th 2024
Zhang Weili,-340,Amanda Lemos,+270,UFC,Aug 20th 2023
Zhang Weili,-150,Joanna Jedrzejczyk,+130,UFC 275: Teixeira vs. Prochazka,Jun 12th 2022
Zhang Weili,-110,Rose Namajunas,-110,UFC 268: Usman vs. Covington 2,Nov 6th 2021
Chris Saunders,+240,Myles Jury,-320,UFC: The Ultimate Fighter 15 Finale,Jun 1st 2012
Chris Saunders,+290,Vinc Pichel,-345,UFC: The Ultimate Fighter 15 Episode 11,May 18th 2012
Chris Saunders,+300,Sam Sicilia,-360,UFC: The Ultimate Fighter 15 Episode 8,Apr 27th 2012
Ben Saunders,+275,Matt Brown,-350,UFC 245: Usman vs. Covington,Dec 14th 2019
Ben Saunders,+125,Takashi Sato,-165,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
Ben Saunders,+250,Lyman Good,-350,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Ben Saunders,+145,Sergio Moraes,-185,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Ben Saunders,+160,Jake Ellenberger,-210,UFC Fight Night 131: Rivera vs. Moraes,Jun 1st 2018
Ben Saunders,+165,Alan Jouban,-215,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
Ben Saunders,-125,Peter Sobotta,-115,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Ben Saunders,-110,Court McGee,-130,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
Ben Saunders,-155,Patrick Cote,+115,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
Ben Saunders,-155,Kenny Robertson,+115,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Ben Saunders,-275,Joe Riggs,+195,UFC on FOX 13: Dos Santos vs. Miocic,Dec 13th 2014
Ben Saunders,-350,Chris Heatherly,+250,UFC Fight Night 49: Henderson vs. Dos Anjos,Aug 23rd 2014
Ben Saunders,-170,Dennis Hallman,+130,UFC 117: Silva vs. Sonnen,Aug 7th 2010
Ben Saunders,+250,Jon Fitch,-325,UFC 111: St-Pierre vs. Hardy,Mar 27th 2010
Ben Saunders,+175,Marcus Davis,-225,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
Ben Saunders,+160,Mike Swick,-195,UFC 99: The Comeback,Jun 13th 2009
Ben Saunders,-385,Brandon Wolff,+295,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
Ben Saunders,-290,Ryan Thomas,+230,UFC 87: Seek And Destroy,Aug 9th 2008
Ben Saunders,-240,Dan Barrera,+200,UFC: The Ultimate Fighter 6 Finale,Dec 8th 2007
Christian Rodriguez,-170,Julian Erosa,+142,UFC Fight Night,Jul 14th 2024
Christian Rodriguez,-142,Isaac Dulgarian,+120,UFC,Mar 17th 2024
Christian Rodriguez,-163,Cameron Saaiman,+120,UFC Fight Night,Oct 14th 2023
Christian Rodriguez,-200,Garrett Armfield,+165,UFC Fight Night 213,Oct 29th 2022
Christian Rodriguez,-160,Joshua Weems,+140,UFC Fight Night 213,Oct 29th 2022
Christian Rodriguez,+170,Jonathan Pearce,-200,UFC,Feb 19th 2022
Takashi Sato,+145,Themba Gorimbo,-165,UFC Fight Night 226,May 20th 2023
Takashi Sato,+170,Bryan Battle,-200,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
Takashi Sato,+250,Gunnar Nelson,-300,UFC Fight Night 205,Mar 19th 2022
Takashi Sato,+165,Miguel Baeza,-190,UFC on ESPN 18: Smith vs. Clark,Nov 28th 2020
Takashi Sato,-275,Jason Witt,+215,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
Takashi Sato,+170,Belal Muhammad,-230,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Marcos Rogerio de Lima,-170,Justin Tafa,+142,UFC 298,Feb 18th 2024
Marcos Rogerio de Lima,-110,Stefan Struve,-110,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
Marcos Rogerio de Lima,+190,Ovince St. Preux,-270,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
Marcos Rogerio de Lima,-170,Jeremy Kimball,+130,UFC on FOX 23: Shevchenko vs. Pena,Jan 28th 2017
Marcos Rogerio de Lima,-140,Gadzhimurad Antigulov,+100,UFC Fight Night 100: Bader vs. Nogueira,Nov 19th 2016
Marcos Rogerio de Lima,-140,Clint Hester,+100,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
Marcos Rogerio de Lima,-150,Nikita Krylov,+110,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Marcos Rogerio de Lima,-270,Igor Pokrajac,+190,UFC Fight Night 58: Machida vs. Dollaway,Dec 20th 2014
Marcos Rogerio de Lima,-180,Richardson Moreira,+140,UFC: The Ultimate Fighter Brazil 3 Finale,May 31st 2014
Marcos Rogerio de Lima,-180,Maurice Greene,+155,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
Marcos Rogerio de Lima,-150,Ben Sosoli,+120,UFC on ESPN+ 26: Felder vs. Hooker,Feb 22nd 2020
Pete Rodriguez,+250,Themba Gorimbo,-325,UFC Fight Night,Feb 3rd 2024
Pete Rodriguez,+220,Natan Levy,-295,UFC Fight Night: Smith vs Walker,May 13th 2023
Nick Roehrick,+260,Jared Cannonier,-380,UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje,Jul 7th 2017
Piera Rodriguez,-120,Ariane Carnelossi,+100,UFC,May 18th 2024
Piera Rodriguez,-135,Gillian Robertson,+115,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
Piera Rodriguez,-230,Sam Hughes,+190,UFC Fight Night 212,Oct 15th 2022
Piera Rodriguez,-110,Kay Hansen,-110,UFC 273,Apr 9th 2022
Victor Rodriguez,+250,Bruno Silva,-300,UFC Fight Night 188: Font vs. Garbrandt,May 22nd 2021
Drako Rodriguez,+155,Vince Morales,-180,UFC 265: Lewis vs. Gane,Aug 7th 2021
Drako Rodriguez,-200,Aiemann Zahabi,+170,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Ray Rodriguez,+260,Rani Yahya,-310,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
Ray Rodriguez,+350,Brian Kelleher,-450,UFC on ESPN+ 34: Overeem vs. Sakai,Sep 5th 2020
Daniel Rodriguez,+180,Kelvin Gastelum,-218,UFC,Jun 22nd 2024
Daniel Rodriguez,+182,Ian Machado Garry,-212,UFC Fight Night: Smith vs Walker,May 13th 2023
Daniel Rodriguez,+270,Gunnar Nelson,-350,UFC 286,Mar 18th 2023
Daniel Rodriguez,+105,Neil Magny,-125,UFC Fight Night 214ting Championship,Nov 5th 2022
Daniel Rodriguez,-150,Jingliang Li,+130,UFC 279,Sep 10th 2022
Daniel Rodriguez,+180,Kevin Holland,-225,UFC 279,Sep 10th 2022
Daniel Rodriguez,+110,Kevin Lee,-130,UFC on ESPN: Barboza vs. Chikadze,Aug 28th 2021
Daniel Rodriguez,-225,Preston Parsons,+175,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
Daniel Rodriguez,-230,Nicolas Dalby,+195,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
Daniel Rodriguez,-225,Dwight Grant,+175,UFC on ESPN 15: Munhoz vs. Edgar,Aug 22nd 2020
Daniel Rodriguez,-110,Mike Perry,-110,UFC on ABC 2: Vettori vs. Holland,Apr 10th 2021
Daniel Rodriguez,-265,Gabriel Green,+225,UFC on ESPN 9: Woodley vs. Burns,May 30th 2020
Daniel Rodriguez,+155,Kevin Holland,-195,UFC on ESPN 9: Woodley vs. Burns,May 30th 2020
Daniel Rodriguez,+150,Tim Means,-190,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
Joao Zeferino,+110,Elias Silverio,-150,UFC Fight Night 28: Teixeira vs. Bader,Sep 4th 2013
David Zawada,+165,Alex Morono,-205,UFC Fight Night 191,Sep 4th 2021
David Zawada,+180,Ramazan Emeev,-210,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
David Zawada,+175,Abubakar Nurmagomedov,-245,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
David Zawada,+165,Li Jingliang,-215,UFC Fight Night 141: Blaydes vs. Ngannou 2,Nov 24th 2018
David Zawada,+300,Danny Roberts,-420,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Daniel Zellhuber,-175,Esteban Ribovics,+130,UFC 306,Sep 14th 2024
Daniel Zellhuber,-198,Francisco Prado,+164,UFC,Feb 25th 2024
Daniel Zellhuber,-240,Christos Giagos,+175,UFC,Sep 17th 2023
Daniel Zellhuber,-175,Lando Vannata,+150,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
Daniel Zellhuber,+135,Trey Ogden,-155,UFC 279,Sep 10th 2022
Daniel Zellhuber,-240,Trey Ogden,+200,UFC Fight Night 211,Sep 17th 2022
Manolo Zecchini,+200,Morgan Charriere,-275,UFC on ESPN: Gane vs. Spivak,Sep 2nd 2023
Takenori Sato,+435,Hyun Gyu Lim,-705,UFC Fight Night 52: Hunt vs. Nelson,Sep 20th 2014
Takenori Sato,+600,Erick Silva,-1200,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
Keisuke Sasu,-275,Sang Won Kim,+200,Road to UFC,May 27th 2023
Keisuke Sasu,+140,Lajin Ba,-165,Road to UFC,Oct 23rd 2022
Keisuke Sasu,-150,Bala Jin,+130,Road to UFC,Oct 23rd 2022
Paul Sass,-120,Danny Castillo,-120,UFC on Fuel TV 7: Barao vs. McDonald,Feb 16th 2013
Paul Sass,-120,Matt Wiman,-120,UFC on FUEL TV 5: Struve vs. Miocic,Sep 29th 2012
Paul Sass,+140,Jacob Volkmann,-170,UFC 146: Dos Santos vs. Mir,May 26th 2012
Paul Sass,+155,Michael Johnson,-185,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
Yuta Sasaki,+325,Jussier Formiga,-475,UFC Fight Night 117: Saint Preux vs. Okami,Sep 22nd 2017
Yuta Sasaki,+365,Justin Scoggins,-555,UFC Fight Night 111: Holm vs. Correia,Jun 17th 2017
Yuta Sasaki,-350,Wilson Reis,+250,UFC 208: Holm vs. de Randamie,Feb 11th 2017
Yuta Sasaki,-165,Willie Gates,+125,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
Yuta Sasaki,-270,Taylor Lapilus,+190,UFC Fight Night 69: Jedrzejczyk vs. Penne,Jun 20th 2015
Yuta Sasaki,-405,Leandro Issa,+285,UFC Fight Night 58: Machida vs. Dollaway,Dec 20th 2014
Diego Saraiva,+160,Jeremy Stephens,-185,UFC 76: Knockout,Sep 22nd 2007
Diego Saraiva,+240,Jorge Gurgel,-320,UFC 73: Stacked,Jul 7th 2007
Marina Rodriguez,+145,Jessica Andrade,-175,UFC,Apr 13th 2024
Marina Rodriguez,-350,Michelle Waterson Gomez,+240,UFC on ESPN 53,Sep 23rd 2023
Marina Rodriguez,-275,Virna Jandiroba,+235,UFC Fight Night 225,May 6th 2023
Marina Rodriguez,-161,Amanda Lemos,+130,UFC Fight Night 214ting Championship,Nov 5th 2022
Marina Rodriguez,-185,Yan Xiaonan,+160,UFC Fight Night 204,Mar 5th 2022
Marina Rodriguez,+160,Mackenzie Dern,-185,UFC Fight Night: Dern vs. Rodriguez,Oct 9th 2021
Marina Rodriguez,+230,Amanda Ribas,-270,UFC 257: Poirier vs. McGregor 2,Jan 23rd 2021
Marina Rodriguez,-140,Carla Esparza,+120,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Marina Rodriguez,+115,Tecia Torres,-155,UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019
Marina Rodriguez,-335,Jessica Aguilar,+245,UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019
Marina Rodriguez,-160,Randa Markos,+120,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Marina Rodriguez,-155,Michelle Waterson,+135,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
Marina Rodriguez,+110,Cynthia Calvillo,-140,UFC on ESPN 7: Overeem vs. Rozenstruik,Dec 7th 2019
Manuel Rodriguez,+165,Ben Alloway,-215,UFC on FX 6: Sotiropoulos vs. Pearson,Dec 14th 2012
Mike Rodriguez,-110,Tafon Nchukwi,-110,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Mike Rodriguez,-240,Danilo Marques,+205,UFC Fight Night 184: Overeem vs. Volkov,Feb 6th 2021
Mike Rodriguez,-170,Ed Herman,+145,UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020
Mike Rodriguez,-170,Marcin Prachnio,+145,UFC on ESPN 15: Munhoz vs. Edgar,Aug 22nd 2020
Mike Rodriguez,-385,John Allan,+265,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
Mike Rodriguez,+165,Adam Milstead,-215,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Mike Rodriguez,-120,Devin Clark,-120,UFC 223: Nurmagomedov vs. Iaquinta,Apr 7th 2018
Mike Rodriguez,+300,Da Un Jung,-400,UFC on ESPN+ 23: Edgar vs. The Korean Zombie,Dec 21st 2019
Gregory Rodrigues,-105,Christian Leroy Duncan,-125,UFC,Jul 28th 2024
Gregory Rodrigues,-205,Brad Tavares,+170,UFC,Feb 11th 2024
Gregory Rodrigues,-355,Denis Tiuliulin,+280,UFC,Aug 20th 2023
Gregory Rodrigues,-400,Brunno Ferreira,+300,UFC 283,Jan 21st 2023
Gregory Rodrigues,-225,Brad Tavares,+175,UFC 283,Jan 21st 2023
Gregory Rodrigues,+125,Chidi Njokuani,-145,UFC Fight Night 211,Sep 17th 2022
Gregory Rodrigues,-110,Julian Marquez,-110,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Gregory Rodrigues,-200,Armen Petrosyan,+170,UFC Fight Night 203,Feb 26th 2022
Gregory Rodrigues,+145,Jun Yong Park,-170,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
Gregory Rodrigues,+210,Dusko Todorovic,-250,UFC Fight Night 189: Rozenstruik vs. Sakai,Jun 5th 2021
Gregory Rodrigues,,Dennis Tiuliulin,,UFC Fight Night 228,Jun 24th 2023
Yair Rodriguez,-162,Brian Ortega,+123,UFC,Feb 25th 2024
Yair Rodriguez,+375,Alex Volkanovski,-500,UFC,Jul 9th 2023
Yair Rodriguez,-160,Josh Emmett,+140,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
Yair Rodriguez,+130,Brian Ortega,-150,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
Yair Rodriguez,+300,Max Holloway,-375,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
Yair Rodriguez,-110,Jeremy Stephens,-110,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
Yair Rodriguez,-165,Jeremy Stephens,+125,UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019
Yair Rodriguez,+220,Chan Sung Jung,-300,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Yair Rodriguez,+180,Frankie Edgar,-260,UFC 211: Miocic vs. Dos Santos 2,May 13th 2017
Yair Rodriguez,-385,B.J. Penn,+265,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
Yair Rodriguez,-350,Alex Caceres,+250,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Yair Rodriguez,-155,Andre Fili,+115,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
Yair Rodriguez,-230,Daniel Hooker,+170,UFC 192: Cormier vs. Gustafsson,Oct 3rd 2015
Yair Rodriguez,+165,Charles Rosa,-215,UFC 188: Velasquez vs. Werdum,Jun 13th 2015
Kleydson Rodrigues,-180,Heili Alateng,+150,UFC,May 18th 2024
Kleydson Rodrigues,+175,Farid Basharat,-250,UFC on ESPN: Gane vs. Spivak,Sep 2nd 2023
Kleydson Rodrigues,-183,Shannon Ross,+158,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
Kleydson Rodrigues,-200,Cody Durden,+165,UFC Fight Night 213,Oct 29th 2022
Kleydson Rodrigues,-220,C.J. Vergara,+185,UFC 274: Oliveira vs. Gaethje,May 7th 2022
Kleydson Rodrigues,-300,Zarrukh Adashev,+230,UFC Fight Night 201,Jan 15th 2022
Youssef Zalal,-258,Jarno Errens,+210,UFC,Aug 10th 2024
Youssef Zalal,+122,Billy Quartantillo,-156,UFC,Mar 24th 2024
Youssef Zalal,-170,Da'mon Blackshear,+145,UFC Fight Night: Vera vs. Cruz,Aug 13th 2022
Youssef Zalal,-105,Sean Woodson,-115,UFC Fight Night 189: Rozenstruik vs. Sakai,Jun 5th 2021
Youssef Zalal,-150,Seung Woo Choi,+130,UFC Fight Night 184: Overeem vs. Volkov,Feb 6th 2021
Youssef Zalal,-270,Ilia Topuria,+190,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Youssef Zalal,-320,Peter Barrett,+240,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
Youssef Zalal,-125,Jordan Griffin,+105,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
Youssef Zalal,+375,Austin Lingo,-500,UFC 247: Jones vs. Reyes,Feb 8th 2020
Anton Zafir,+250,Li Jingliang,-350,UFC: The Ultimate Fighter 23 Finale: Team Joanna vs. Team Claudia,Jul 8th 2016
Aiemann Zahabi,-250,Marcus McGhee,+205,UFC,Sep 7th 2024
Aiemann Zahabi,+164,Javid Basharat,-250,UFC,Mar 2nd 2024
Aiemann Zahabi,+190,Aori Qileng,-225,UFC 289,Jun 10th 2023
Aiemann Zahabi,+160,Ricky Turcios,-185,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Aiemann Zahabi,+170,Drako Rodriguez,-200,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Aiemann Zahabi,-215,Vince Morales,+165,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th 2019
Aiemann Zahabi,-110,Ricardo Ramos,-130,UFC 217: Bisping vs. St-Pierre,Nov 4th 2017
Luke Zachrich,-215,Daniel Kelly,+165,UFC Fight Night 55: Rockhold vs. Bisping,Nov 7th 2014
Luke Zachrich,+130,Guilherme Vasconcelos,-170,UFC 175: Weidman vs. Machida,Jul 5th 2014
Luke Zachrich,+200,Caio Magalhaes,-280,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
Jeka Saragih,-350,Westin Wilson,+240,UFC,Jun 15th 2024
Jeka Saragih,+240,Lucas Alexander,-298,UFC,Nov 18th 2023
Luana Santos,-166,Casey O'Neill,+140,UFC,Aug 17th 2024
Luana Santos,-170,Mariya Agapova,+142,UFC Fight Night,Jul 14th 2024
Luana Santos,-185,Stephanie Egger,+154,UFC,Dec 10th 2023
Luana Santos,-138,Juliana Miller,+110,UFC Fight Night 226,Aug 12th 2023
Daniel Sarafian,-130,Oluwale Bamgbose,-110,UFC Fight Night 83: Cowboy vs. Cowboy,Feb 21st 2016
Daniel Sarafian,-170,Antonio Dos Santos Jr.,+130,UFC Fight Night 58: Machida vs. Dollaway,Dec 20th 2014
Daniel Sarafian,-305,Kiichi Kunimoto,+225,UFC 174: Johnson vs. Bagautinov,Jun 14th 2014
Daniel Sarafian,-115,Cezar Ferreira,-125,UFC Fight Night 32: Belfort vs. Henderson,Nov 9th 2013
Daniel Sarafian,-270,Eddie Mendez,+190,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Daniel Sarafian,+140,C.B. Dollaway,-180,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
Daniel Santos,+155,Johnny Munoz,-180,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
Daniel Santos,-165,Johnny Munoz Jr.,+140,UFC Fight Night 225,May 6th 2023
Daniel Santos,+130,John Castaneda,-150,UFC Vegas 57,Oct 1st 2022
Daniel Santos,+140,Julio Arce,-160,UFC 273,Apr 9th 2022
Daniel Santos,-155,Marcelo Rojo,+130,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
Gabriel Santos,-298,Yizha,+240,UFC,Sep 7th 2024
Gabriel Santos,-235,David Onama,+185,UFC Fight Night 228,Jun 24th 2023
Vagner Rocha,+265,Jake Matthews,-385,UFC Fight Night 55: Rockhold vs. Bisping,Nov 7th 2014
Vagner Rocha,+175,Jonathan Brookins,-245,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
Vagner Rocha,-165,Cody McKenzie,+145,UFC Fight Night 25: Battle on the Bayou,Sep 17th 2011
Vagner Rocha,+280,Donald Cerrone,-370,UFC 131: Carwin vs. Dos Santos,Jun 11th 2011
Carlos Eduardo Rocha,+200,Mike Pierce,-260,UFC on FX 3: Johnson vs. McCall,Jun 8th 2012
Carlos Eduardo Rocha,+270,Jake Ellenberger,-360,UFC 126: Silva vs. Belfort,Feb 5th 2011
Carlos Eduardo Rocha,-115,Kris McCray,-115,UFC 122: Marquardt vs. Okami,Nov 13th 2010
Alvin Robinson,-115,Mark Bocek,-115,UFC 91: Couture vs Lesnar,Nov 15th 2008
Alvin Robinson,+130,Nate Diaz,-150,UFC Fight Night 12: Swick vs Burkman,Jan 23rd 2008
Alvin Robinson,+150,Jorge Gurgel,-170,UFC 77: Hostile Territory,Oct 20th 2007
Alvin Robinson,+250,Kenny Florian,-350,UFC 73: Stacked,Jul 7th 2007
Colin Robinson,+270,Antoni Hardonk,-330,UFC 80: Rapid Fire,Jan 19th 2008
Thiago Santos,+210,Jamahal Hill,-250,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
Thiago Santos,+134,Magomed Ankalaev,-158,UFC,Mar 12th 2022
Thiago Santos,-160,Johnny Walker,+132,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Thiago Santos,+185,Aleksandar Rakic,-265,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Thiago Santos,-220,Glover Teixeira,+185,UFC on ESPN+ 40: Santos vs. Teixeira,Nov 7th 2020
Thiago Santos,+625,Jon Jones,-850,UFC 239: Jones vs. Santos,Jul 6th 2019
Thiago Santos,-140,Jan Blachowicz,+120,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
Thiago Santos,-185,Jimi Manuwa,+145,UFC 231: Holloway vs. Ortega,Dec 8th 2018
Thiago Santos,-150,Eryk Anders,+110,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Thiago Santos,-275,Kevin Holland,+215,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
Thiago Santos,-185,David Branch,+145,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
Thiago Santos,-230,Anthony Smith,+170,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Thiago Santos,-150,Jack Hermansson,+110,UFC Fight Night 119: Machida vs. Brunson,Oct 28th 2017
Thiago Santos,+120,Gerald Meerschaert,-160,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Thiago Santos,-170,Jack Marshman,+130,UFC Fight Night 105: Lewis vs. Browne,Feb 19th 2017
Thiago Santos,-505,Eric Spicely,+335,UFC Fight Night 95: Cyborg vs. Lansberg,Sep 24th 2016
Thiago Santos,+235,Gegard Mousasi,-315,UFC 200: Tate vs. Nunes,Jul 9th 2016
Thiago Santos,-315,Nate Marquardt,+235,UFC 198: Werdum vs. Miocic,May 14th 2016
Thiago Santos,+190,Elias Theodorou,-270,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
Thiago Santos,-170,Steve Bosse,+130,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
Thiago Santos,-115,Andy Enz,-125,UFC 183: Silva vs. Diaz,Jan 31st 2015
Thiago Santos,+305,Uriah Hall,-425,UFC 175: Weidman vs. Machida,Jul 5th 2014
Thiago Santos,+435,Ronny Markes,-705,UFC Fight Night 38: Shogun vs. Henderson,Mar 23rd 2014
Thiago Santos,+310,Cezar Ferreira,-430,UFC 163: Aldo vs. Jung,Aug 3rd 2013
Leonardo Santos,-190,Roman Bogatov,+150,UFC 251: Usman vs. Masvidal,Jul 11th 2020
Leonardo Santos,-195,Stevie Ray,+155,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Leonardo Santos,+240,Adriano Martins,-280,UFC 204: Bisping vs. Henderson 2,Oct 8th 2016
Leonardo Santos,+285,Kevin Lee,-405,UFC 194: Aldo vs. McGregor,Dec 12th 2015
Leonardo Santos,-180,Tony Martin,+140,UFC Fight Night 62: Maia vs. LaFlare,Mar 21st 2015
Leonardo Santos,-150,Efrain Escudero,+110,UFC Fight Night 51: Big Foot vs. Arlovski II,Sep 13th 2014
Leonardo Santos,+110,Norman Parke,-150,UFC Fight Night 38: Shogun vs. Henderson,Mar 23rd 2014
Leonardo Santos,+160,Grant Dawson,-185,UFC on ESPN 21: Brunson vs. Holland,Mar 20th 2021
Bruno Santos,+210,Elias Theodorou,-290,UFC Fight Night 54: MacDonald vs. Saffiedine,Oct 4th 2014
Bruno Santos,+180,Chris Camozzi,-260,UFC 175: Weidman vs. Machida,Jul 5th 2014
Bruno Santos,-190,Krzysztof Jotko,+150,UFC Fight Night 33: Hunt vs. Bigfoot,Dec 6th 2013
Kenny Robertson,-130,Roan Carneiro,-110,UFC Fight Night 94: Johnson vs. Poirier,Sep 17th 2016
Kenny Robertson,+115,Ben Saunders,-155,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Kenny Robertson,-125,Sultan Aliev,-115,UFC on FOX 14: Gustafsson vs. Johnson,Jan 24th 2015
Kenny Robertson,-115,Ildemar Alcantara,-125,UFC 175: Weidman vs. Machida,Jul 5th 2014
Kenny Robertson,-120,Thiago Perpetuo,-120,UFC Fight Night 38: Shogun vs. Henderson,Mar 23rd 2014
Kenny Robertson,+110,Sean Pierson,-150,UFC 161: Evans vs. Henderson,Jun 15th 2013
Kenny Robertson,+125,Brock Jardine,-165,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
Kenny Robertson,+220,Aaron Simpson,-280,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
Kenny Robertson,+260,Mike Pierce,-350,UFC 126: Silva vs. Belfort,Feb 5th 2011
Iliarde Santos,-160,Chris Cariaso,+120,UFC Fight Night 29: Maia vs. Shields,Oct 9th 2013
Iliarde Santos,+290,Ian McCall,-410,UFC 163: Aldo vs. Jung,Aug 3rd 2013
Danny Roberts,-105,Jonny Parsons,-115,UFC 292,Jul 22nd 2023
Danny Roberts,+275,Jack Della Maddalena,-335,UFC Fight Night 215,Nov 19th 2022
