Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Chris Camozzi,+550,Ronaldo Souza,-1050,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
Chris Camozzi,+170,Rafael Natal,-230,UFC Fight Night 50: Souza vs. Mousasi,Sep 5th 2014
Chris Camozzi,-260,Bruno Santos,+180,UFC 175: Weidman vs. Machida,Jul 5th 2014
Chris Camozzi,+220,Lorenz Larkin,-300,UFC Fight Night 31: Fight For The Troops III,Nov 6th 2013
Chris Camozzi,+425,Ronaldo Souza,-675,UFC on FX 8: Belfort vs. Rockhold,May 18th 2013
Chris Camozzi,+140,Nick Ring,-180,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
Chris Camozzi,+115,Luis Cane,-155,UFC 153: Silva vs. Bonnar,Oct 13th 2012
Chris Camozzi,+175,Nick Catone,-245,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
Chris Camozzi,-210,Dustin Jacoby,+160,UFC on FOX 2,Jan 28th 2012
Chris Camozzi,-135,Francis Carmont,+105,UFC 137: Penn vs. Diaz,Oct 29th 2011
Chris Camozzi,+150,Kyle Noke,-170,UFC 127: Penn vs. Fitch,Feb 26th 2011
Chris Camozzi,+120,Dongi Yang,-150,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
Chris Camozzi,-130,James Hammortree,+100,UFC: The Ultimate Fighter 11 Finale,Jun 19th 2010
Justin Jones,-170,Ron Stallings,+130,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
Justin Jones,+265,Corey Anderson,-385,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Marcus Jones,-325,Matt Mitrione,+250,UFC: The Ultimate Fighter 10 Finale,Dec 5th 2009
Damian Grabowski,+170,Chase Sherman,-230,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
Damian Grabowski,-130,Anthony Hamilton,-110,UFC 201: Lawler vs. Woodley,Jul 30th 2016
Damian Grabowski,-120,Derrick Lewis,-120,UFC Fight Night 82: Hendricks vs. Thompson,Feb 6th 2016
Cynthia Calvillo,+275,Lupita Godinez,-325,UFC 287,Apr 8th 2023
Cynthia Calvillo,-140,Nina Nunes,+120,UFC Fight Night: Vera vs. Cruz,Aug 13th 2022
Cynthia Calvillo,-175,Nina Nunes,+145,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Cynthia Calvillo,-150,Andrea Lee,+130,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
Cynthia Calvillo,+195,Jessica Andrade,-230,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Cynthia Calvillo,-170,Katlyn Chookagian,+145,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
Cynthia Calvillo,+115,Jessica Eye,-135,UFC on ESPN 10: Eye vs. Calvillo,Jun 13th 2020
Cynthia Calvillo,-285,Cortney Casey,+205,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Cynthia Calvillo,-165,Poliana Botelho,+125,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
Cynthia Calvillo,-190,Carla Esparza,+150,UFC 219: Cyborg vs. Holm,Dec 30th 2017
Cynthia Calvillo,-215,Joanne Calderwood,+165,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
Cynthia Calvillo,-185,Pearl Gonzalez,+145,UFC 210: Cormier vs. Johnson 2,Apr 8th 2017
Cynthia Calvillo,-130,Amanda Cooper,-110,UFC 209: Woodley vs. Thompson 2,Mar 4th 2017
Cynthia Calvillo,-140,Marina Rodriguez,+110,UFC on ESPN 7: Overeem vs. Rozenstruik,Dec 7th 2019
Priscila Cachoeira,+160,Jasmine Jasudavicius,-192,UFC 297,Jan 21st 2024
Priscila Cachoeira,+260,Miranda Maverick,-375,UFC 291,Jul 29th 2023
Priscila Cachoeira,+135,Karine Silva,-160,UFC Fight Night 223,Apr 22nd 2023
Priscila Cachoeira,+160,Ariane Lipski,-185,UFC Fight Night: Vera vs. Cruz,Aug 13th 2022
Priscila Cachoeira,+125,Ariane Lipski,-155,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
Priscila Cachoeira,+170,Ji Yeon Kim,-200,UFC Fight Night 203,Feb 26th 2022
Priscila Cachoeira,+250,Gillian Robertson,-300,UFC 269,Dec 11th 2021
Priscila Cachoeira,+250,Gina Mazany,-300,UFC 262: Oliveira vs. Chandler,May 15th 2021
Priscila Cachoeira,+210,Cortney Casey,-250,UFC on ESPN+ 39: Hall vs. Silva,Oct 31st 2020
Priscila Cachoeira,-300,Luana Carolina,+250,UFC 237: Namajunas vs. Andrade,May 11th 2019
Priscila Cachoeira,+105,Molly McCann,-145,UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019
Priscila Cachoeira,+435,Valentina Shevchenko,-705,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Jon Jones,-298,Stipe Miocic,+240,UFC,Nov 17th 2024
Jon Jones,-200,Stipe Miocic,+170,UFC,Nov 12th 2023
Jon Jones,+140,Ciryl Gane,-166,UFC 285,Mar 4th 2023
Jon Jones,-850,Thiago Santos,+625,UFC 239: Jones vs. Santos,Jul 6th 2019
Jon Jones,-900,Anthony Smith,+600,UFC 235: Jones vs. Smith,Mar 2nd 2019
Jon Jones,-200,Alexander Gustafsson,+170,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Jon Jones,-675,Ovince St. Preux,+450,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
Jon Jones,-170,Daniel Cormier,+145,UFC 182: Jones vs. Cormier,Jan 3rd 2015
Jon Jones,-600,Glover Teixeira,+425,UFC 172: Jones vs. Teixeira,Apr 26th 2014
Jon Jones,-400,Dominick Reyes,+300,UFC 247: Jones vs. Reyes,Feb 8th 2020
Jon Jones,-250,Daniel Cormier,+210,UFC 214: Cormier vs. Jones 2,Jul 29th 2017
Jon Jones,-675,Alexander Gustafsson,+425,UFC 165: Jones vs. Gustafsson,Sep 21st 2013
Jon Jones,-750,Chael Sonnen,+575,UFC 159: Jones vs. Sonnen,Apr 27th 2013
Jon Jones,-1300,Vitor Belfort,+700,UFC 152: Jones vs. Belfort,Sep 22nd 2012
Jon Jones,-500,Rashad Evans,+400,UFC 145: Jones vs. Evans,Apr 21st 2012
Jon Jones,-400,Lyoto Machida,+280,UFC 140: Jones vs. Machida,Dec 10th 2011
Jon Jones,-340,Quinton Jackson,+280,UFC 135: Jones vs. Rampage,Sep 24th 2011
Jon Jones,-225,Mauricio Rua,+175,UFC 128: Shogun vs. Jones,Mar 19th 2011
Jon Jones,-230,Ryan Bader,+170,UFC 126: Silva vs. Belfort,Feb 5th 2011
Jon Jones,-610,Vladimir Matyushenko,+425,UFC On Versus 2,Aug 1st 2010
Jon Jones,-260,Brandon Vera,+200,UFC on Versus 1: Vera vs. Jones,Mar 21st 2010
Jon Jones,-185,Matt Hamill,+155,UFC: The Ultimate Fighter 10 Finale,Dec 5th 2009
Jon Jones,-465,Jake O Brien,+345,UFC 100,Jul 11th 2009
Jon Jones,+140,Stephan Bonnar,-170,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
Vince Cachero,+120,Ronnie Lawrence,-140,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
Alex Caceres,+150,Sean Woodson,-180,UFC,May 11th 2024
Alex Caceres,+150,Giga Chikadze,-180,UFC on ESPN: Holloway vs. The Korean Zombie,Aug 26th 2023
Alex Caceres,-190,Daniel Pineda,+165,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
Alex Caceres,-170,Nate Landwehr,+140,UFC Fight Night 222,Mar 25th 2023
Alex Caceres,+130,Julian Erosa,-150,UFC Fight Night 217,Dec 17th 2022
Alex Caceres,+190,Sodiq Yusuff,-225,UFC,Mar 12th 2022
Alex Caceres,+155,Seung Woo Choi,-180,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
Alex Caceres,-300,Kevin Croom,+250,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
Alex Caceres,-195,Austin Springer,+170,UFC on ESPN+ 33: Smith vs. Rakic,Aug 29th 2020
Alex Caceres,-130,Steven Peterson,-110,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
Alex Caceres,+205,Kron Gracie,-285,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Alex Caceres,-135,Martin Bravo,-105,UFC: The Ultimate Fighter 27 Finale: Tavares vs. Adesanya,Jul 6th 2018
Alex Caceres,-195,Wang Guan,+155,UFC Fight Night 122: Bisping vs. Gastelum,Nov 25th 2017
Alex Caceres,-275,Rolando Dy,+195,UFC Fight Night 111: Holm vs. Correia,Jun 17th 2017
Alex Caceres,+115,Jason Knight,-155,UFC on FOX 23: Shevchenko vs. Pena,Jan 28th 2017
Alex Caceres,+250,Yair Rodriguez,-350,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Alex Caceres,+110,Cole Miller,-150,UFC 199: Rockhold vs. Bisping II,Jun 4th 2016
Alex Caceres,-350,Masio Fullen,+250,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
Alex Caceres,+100,Francisco Rivera,-140,UFC Fight Night 68: Henderson vs. Boetsch,Jun 6th 2015
Alex Caceres,-245,Masanori Kanehara,+175,UFC Fight Night 52: Hunt vs. Nelson,Sep 20th 2014
Alex Caceres,+450,Urijah Faber,-750,UFC 175: Weidman vs. Machida,Jul 5th 2014
Alex Caceres,+175,Sergio Pettis,-245,UFC on FOX 10: Henderson vs. Thomson,Jan 25th 2014
Alex Caceres,-120,Chase Hooper,-110,UFC 250: Nunes vs. Spencer,Jun 6th 2020
Alex Caceres,-120,Roland Delorme,-120,UFC 165: Jones vs. Gustafsson,Sep 21st 2013
Alex Caceres,+115,Kyung Ho Kang,-155,UFC on Fuel TV 8: Silva vs. Stann,Mar 2nd 2013
Alex Caceres,-140,Motonobu Tezuka,+100,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
Alex Caceres,+125,Damacio Page,-145,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
Alex Caceres,+110,Edwin Figueroa,-140,UFC 143: Condit vs. Diaz,Feb 4th 2012
Alex Caceres,+200,Cole Escovedo,-260,UFC On FOX 1: Velasquez vs. Dos Santos,Nov 12th 2011
Alex Caceres,+255,Jimy Hettes,-335,UFC On Versus 5: Hardy vs. Lytle,Aug 14th 2011
Daniel Jolly,+150,Khalil Rountree,-190,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Daniel Jolly,+250,Misha Cirkunov,-350,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Charles Johnson,+170,Joshua van,-210,UFC Fight Night,Jul 14th 2024
Charles Johnson,+130,Jake Hadley,-155,UFC,May 11th 2024
Charles Johnson,+124,Azat Maksum,-148,UFC Fight Night,Feb 3rd 2024
Charles Johnson,-130,Rafael Estevam,+110,UFC,Nov 18th 2023
Charles Johnson,-145,Cody Durden,+125,UFC Fight Night 224,Apr 29th 2023
Charles Johnson,-134,Jimmy Flick,+114,UFC Fight Night 218,Jan 14th 2023
Charles Johnson,-175,Zhalgas Zhumagulov,+150,UFC Fight Night 215,Nov 19th 2022
Charles Johnson,+380,Muhammad Mokaev,-490,UFC Fight Night: Blaydes vs. Aspinall,Jul 23rd 2022
Jose Johnson,+280,Asu Almabaev,-355,UFC,Jun 15th 2024
Jose Johnson,-188,Chad Anheliger,+140,UFC,Nov 18th 2023
Jose Johnson,+170,Da'mon Blackshear,-200,UFC Fight Night 226,Aug 12th 2023
Jose Johnson,+135,Garrett Armfield,-155,UFC Fight Night 220,Feb 25th 2023
Liana Jojua,+130,Cortney Casey,-150,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
Liana Jojua,+110,Miranda Maverick,-130,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Liana Jojua,+125,Diana Belbita,-145,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
Liana Jojua,-215,Sarah Moras,+165,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Jordan Johnson,-175,Adam Yandiev,+135,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Jordan Johnson,-275,Adam Milstead,+195,UFC 222: Cyborg vs. Kunitskaya,Mar 3rd 2018
Jordan Johnson,-165,Luis Henrique da Silva,+125,UFC on FOX 23: Shevchenko vs. Pena,Jan 28th 2017
Jordan Johnson,-270,Marcel Fortuna,+190,UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje,Jul 7th 2017
Chase Gormley,+160,Brendan Schaub,-195,UFC on Versus 1: Vera vs. Jones,Mar 21st 2010
Chase Gormley,-225,Stefan Struve,+175,UFC 104: Machida vs Rua,Oct 24th 2009
Jonathan Goulet,+380,Marcus Davis,-520,UFC 113: Machida vs. Shogun II,May 8th 2010
Jonathan Goulet,+290,Mike Swick,-380,UFC Fight Night 16: Fight For The Troops,Dec 10th 2008
Jonathan Goulet,+180,Kuniyoshi Hironaka,-240,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
Jonathan Goulet,-320,Paul Georgieff,+260,UFC: The Ultimate Fighter 6 Finale,Dec 8th 2007
Wilson Gouveia,-130,Alan Belcher,+100,UFC 107: Penn vs Sanchez,Dec 12th 2009
Wilson Gouveia,+200,Nate Marquardt,-260,UFC 95: Sanchez vs Stevenson,Feb 21st 2009
Wilson Gouveia,-130,Jason Macdonald,+100,UFC: The Ultimate Fighter 8 Finale,Dec 13th 2008
Wilson Gouveia,-390,Ryan Jensen,+300,UFC Fight Night 15: Diaz vs Neer,Sep 17th 2008
Wilson Gouveia,-140,Goran Reljic,+120,UFC 84: Ill Will,May 24th 2008
Tim Gorman,+250,Thomas Almeida,-350,UFC Fight Night 56: Shogun vs. St. Preux,Nov 8th 2014
Thibault Gouti,+250,Nasrat Haqparast,-350,UFC Fight Night 138: Volkan vs. Smith,Oct 27th 2018
Thibault Gouti,+135,Andrew Holbrook,-175,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Thibault Gouti,+190,Chad Laprise,-270,UFC on FOX 21: Maia vs. Condit,Aug 27th 2016
Thibault Gouti,+235,Olivier Aubin-Mercier,-315,UFC Fight Night 89: MacDonald vs. Thompson,Jun 18th 2016
Thibault Gouti,-130,Teemu Packalen,-110,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Tresean Gore,+185,Josh Fremd,-220,UFC Fight Night 213,Oct 29th 2022
Tresean Gore,-105,Cody Brundage.,-115,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Themba Gorimbo,-250,Ramiz Brahimaj,+205,Road to UFC,May 19th 2024
Themba Gorimbo,-325,Pete Rodriguez,+250,UFC Fight Night,Feb 3rd 2024
Themba Gorimbo,-165,Takashi Sato,+145,UFC Fight Night 226,May 20th 2023
Themba Gorimbo,+140,A.J. Fletcher,-160,UFC Fight Night 219,Feb 18th 2023
Malcolm Gordon,-105,Jimmy Flick,-115,UFC,Jan 20th 2024
Malcolm Gordon,+210,Jake Hadley,-250,UFC 286,Mar 18th 2023
Malcolm Gordon,+500,Muhammad Mokaev,-700,UFC 281,Oct 22nd 2022
Malcolm Gordon,+190,Denys Bondar,-250,UFC Fight Night 202,Feb 5th 2022
Malcolm Gordon,+195,Francisco Figueredo,-230,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
Malcolm Gordon,+150,Su Mudaerji,-175,UFC on ESPN 18: Smith vs. Clark,Nov 28th 2020
Malcolm Gordon,+115,Amir Albazi,-135,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
Harry Hunsucker,+550,Tyson Pedro,-750,UFC 278: Usman vs. Edwards 2,Aug 20th 2022
Harry Hunsucker,+275,Justin Tafa,-325,UFC Fight Night: Lewis vs. Daukaus,Dec 18th 2021
Yan Cabral,-165,Reza Madadi,+125,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
Yan Cabral,+110,Johnny Case,-150,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Yan Cabral,-555,Naoyuki Kotani,+365,UFC 179: Aldo vs. Mendes II,Oct 25th 2014
Yan Cabral,-305,Zak Cummings,+225,UFC Fight Night 40: Brown vs. Silva,May 10th 2014
Yan Cabral,-260,David Mitchell,+180,UFC Fight Night 29: Maia vs. Shields,Oct 9th 2013
Mark Hunt,-155,Justin Willis,+115,UFC Fight Night 142: Dos Santos vs. Tuivasa,Dec 1st 2018
Mark Hunt,-215,Aleksei Oleinik,+165,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Mark Hunt,-120,Curtis Blaydes,-120,UFC 221: Romero vs. Rockhold,Feb 10th 2018
Mark Hunt,+135,Derrick Lewis,-175,UFC Fight Night 110: Lewis vs. Hunt,Jun 10th 2017
Mark Hunt,-105,Alistair Overeem,-135,UFC 209: Woodley vs. Thompson 2,Mar 4th 2017
Mark Hunt,-165,Frank Mir,+125,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
Mark Hunt,-190,Antonio Silva,+150,UFC 193: Rousey vs. Holm,Nov 14th 2015
Mark Hunt,+120,Stipe Miocic,-160,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Mark Hunt,+220,Fabricio Werdum,-300,UFC 180: Werdum vs. Hunt,Nov 15th 2014
Mark Hunt,-140,Roy Nelson,+100,UFC Fight Night 52: Hunt vs. Nelson,Sep 20th 2014
Mark Hunt,-150,Brock Lesnar,+120,UFC 200: Tate vs. Nunes,Jul 9th 2016
Mark Hunt,-125,Antonio Silva,-115,UFC Fight Night 33: Hunt vs. Bigfoot,Dec 6th 2013
Mark Hunt,+320,Junior Dos Santos,-460,UFC 160: Velasquez vs. Silva II,May 25th 2013
Mark Hunt,+140,Stefan Struve,-180,UFC on Fuel TV 8: Silva vs. Stann,Mar 2nd 2013
Mark Hunt,+160,Cheick Kongo,-210,UFC 144: Edgar vs. Henderson,Feb 25th 2012
Mark Hunt,+300,Ben Rothwell,-420,UFC 135: Jones vs. Rampage,Sep 24th 2011
Mark Hunt,-275,Chris Tuchscherer,+215,UFC 127: Penn vs. Fitch,Feb 26th 2011
Mark Hunt,-170,Sean McCorkle,+140,UFC 119: Mir vs. Cro Cop,Sep 25th 2010
Kajan Johnson,+325,Rustam Khabilov,-475,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Kajan Johnson,+300,Islam Makhachev,-420,UFC on FOX 30: Alvarez vs. Poirier 2,Jul 28th 2018
Kajan Johnson,+135,Stevie Ray,-175,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Kajan Johnson,+180,Adriano Martins,-260,UFC 215: Nunes vs. Shevchenko 2,Sep 9th 2017
Kajan Johnson,-270,Naoyuki Kotani,+190,UFC Fight Night 75: Nelson vs. Barnett,Sep 26th 2015
Kajan Johnson,-140,Lipeng Zhang,+100,UFC Fight Night 66: Edgar vs. Faber,May 16th 2015
Kajan Johnson,-170,Tae Hyun Bang,+130,UFC 174: Johnson vs. Bagautinov,Jun 14th 2014
Demetrious Johnson,-475,Henry Cejudo,+325,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
Demetrious Johnson,-1350,Ray Borg,+650,UFC 216: Ferguson vs. Lee,Oct 7th 2017
Demetrious Johnson,-900,Tim Elliott,+500,UFC: The Ultimate Fighter 24 Finale,Dec 3rd 2016
Demetrious Johnson,-405,Henry Cejudo,+285,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
Demetrious Johnson,-400,John Dodson,+310,UFC 191: Johnson vs. Dodson II,Sep 5th 2015
Demetrious Johnson,-505,Kyoji Horiguchi,+335,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
Demetrious Johnson,-1425,Chris Cariaso,+675,UFC 178: Johnson vs. Cariaso,Sep 27th 2014
Demetrious Johnson,-425,Ali Bagautinov,+305,UFC 174: Johnson vs. Bagautinov,Jun 14th 2014
Demetrious Johnson,-1050,Wilson Reis,+550,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Demetrious Johnson,-140,Joseph Benavidez,+100,UFC on FOX 9: Johnson vs. Benavidez,Dec 14th 2013
Demetrious Johnson,-380,John Moraga,+260,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
Demetrious Johnson,-230,John Dodson,+170,UFC on FOX 6: Johnson vs. Dodson,Jan 26th 2013
Demetrious Johnson,+200,Joseph Benavidez,-280,UFC 152: Jones vs. Belfort,Sep 22nd 2012
Demetrious Johnson,-210,Ian McCall,+160,UFC on FX 3: Johnson vs. McCall,Jun 8th 2012
Demetrious Johnson,-400,Ian McCall,+280,UFC on FX 2: Alves vs. Kampmann,Mar 2nd 2012
Demetrious Johnson,+320,Dominick Cruz,-425,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
Demetrious Johnson,+145,Miguel Torres,-185,UFC 130: Rampage vs. Hamill,May 28th 2011
Demetrious Johnson,+145,Norifumi Yamamoto,-175,UFC 126: Silva vs. Belfort,Feb 5th 2011
Timothy Johnson,+145,Marcelo Golm,-185,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Timothy Johnson,-245,Junior Albini,+175,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
Timothy Johnson,-180,Daniel Omielanczuk,+140,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
Timothy Johnson,-150,Alexander Volkov,+110,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
Timothy Johnson,+150,Marcin Tybura,-190,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Timothy Johnson,+170,Jared Rosholt,-230,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
Michael Johnson,+142,Darrius Flowers,-170,UFC,Feb 11th 2024
Michael Johnson,+190,Diego Ferreira,-225,UFC Fight Night 226,May 20th 2023
Michael Johnson,+140,Marc Diakiese,-160,UFC Fight Night 214,Dec 3rd 2022
Michael Johnson,-150,Jamie Mullarkey,+130,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Michael Johnson,-139,Alan Patrick,+110,UFC Fight Night 208,May 14th 2022
Michael Johnson,-350,Clay Guida,+285,UFC Fight Night 184: Overeem vs. Volkov,Feb 6th 2021
Michael Johnson,+135,Thiago Moises,-155,UFC on ESPN+ 29: Smith vs. Teixeira,May 13th 2020
Michael Johnson,-245,Stevie Ray,+175,UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019
Michael Johnson,+100,Josh Emmett,-140,UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019
Michael Johnson,-300,Artem Lobov,+220,UFC Fight Night 138: Volkan vs. Smith,Oct 27th 2018
Michael Johnson,-165,Andre Fili,+125,UFC Fight Night 135: Gaethje vs. Vick,Aug 25th 2018
Michael Johnson,-165,Darren Elkins,+125,UFC Fight Night 124: Stephens vs. Choi,Jan 14th 2018
Michael Johnson,+285,Khabib Nurmagomedov,-350,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
Michael Johnson,+135,Dustin Poirier,-175,UFC Fight Night 94: Johnson vs. Poirier,Sep 17th 2016
Michael Johnson,-305,Nate Diaz,+225,UFC on FOX 17: Dos Anjos vs. Cerrone,Dec 19th 2015
Michael Johnson,-245,Beneil Dariush,+175,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
Michael Johnson,+100,Edson Barboza,-140,UFC Fight Night 61: Bigfoot vs. Mir,Feb 22nd 2015
Michael Johnson,-155,Melvin Guillard,+115,UFC Fight Night 37: Gustafsson vs. Manuwa,Mar 8th 2014
Michael Johnson,-120,Justin Gaethje,-120,UFC: The Ultimate Fighter 25 Finale: Johnson vs. Gaethje,Jul 7th 2017
Michael Johnson,+120,Gleison Tibau,-160,UFC 168: Weidman vs. Silva II,Dec 28th 2013
Michael Johnson,+145,Joe Lauzon,-185,UFC Fight Night 26: Shogun vs. Sonnen,Aug 17th 2013
Michael Johnson,-195,Reza Madadi,+155,UFC on Fuel TV 9: Mousasi vs. Latifi,Apr 6th 2013
Michael Johnson,-290,Myles Jury,+210,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
Michael Johnson,-160,Danny Castillo,+120,UFC on FX 5: Browne vs. Bigfoot,Oct 5th 2012
Michael Johnson,+170,Tony Ferguson,-230,UFC on FOX 3: Diaz vs. Miller,May 5th 2012
Michael Johnson,+165,Shane Roller,-215,UFC on FOX 2,Jan 28th 2012
Michael Johnson,-185,Paul Sass,+155,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
Michael Johnson,-465,Edward Faaloloto,+340,UFC On Versus 4,Jun 26th 2011
Lavar Johnson,-120,Brendan Schaub,-120,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
Lavar Johnson,-110,Stefan Struve,-130,UFC 146: Dos Santos vs. Mir,May 26th 2012
Lavar Johnson,+180,Pat Barry,-240,UFC on FOX 3: Diaz vs. Miller,May 5th 2012
Lavar Johnson,+165,Joey Beltran,-215,UFC on FOX 2,Jan 28th 2012
Dashon Johnson,+135,Godofredo Pepey,-175,UFC Fight Night 51: Big Foot vs. Arlovski II,Sep 13th 2014
Jared Gordon,+163,Nasrat Haqparast,-225,UFC,Jun 22nd 2024
Jared Gordon,-188,Mark Madsen,+140,UFC,Nov 12th 2023
Jared Gordon,+190,Bobby Green,-225,UFC Fight Night 223,Apr 22nd 2023
Jared Gordon,-145,Paddy Pimblett,+125,UFC 282,Dec 10th 2022
Jared Gordon,-225,Leo Santos,+190,UFC 278: Usman vs. Edwards 2,Aug 20th 2022
Jared Gordon,+155,Grant Dawson.,-180,UFC Fight Night: Font vs. Vera,Apr 30th 2022
Jared Gordon,-105,Joe Solecki,-115,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Jared Gordon,-180,Danny Chavez,+155,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Jared Gordon,-110,Chris Fishgold,-110,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
Jared Gordon,+245,Charles Oliveira,-335,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
Jared Gordon,-275,Dan Moret,+195,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Jared Gordon,-155,Joaquim Silva,+115,UFC on FOX 31: Lee vs. Iaquinta 2,Dec 15th 2018
Jared Gordon,-170,Hacran Dias,+130,UFC Fight Night 119: Machida vs. Brunson,Oct 28th 2017
Jared Gordon,-140,Michel Quinones,+100,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
Jared Gordon,-195,Diego Ferreira,+160,UFC Fight Night 126: Cerrone vs. Medeiros,Feb 18th 2018
Eddie Gordon,+160,Antonio Carlos Junior,-210,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
Eddie Gordon,-380,Chris Dempsey,+260,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
Eddie Gordon,-170,Josh Samman,+130,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Eddie Gordon,+175,Dhiego Lima,-245,UFC: The Ultimate Fighter 19 Finale,Jul 6th 2014
Jared Gooden,+170,Kevin Jousset,-210,UFC,May 11th 2024
Jared Gooden,+130,Wellington Turman,-175,UFC Fight Night,Dec 2nd 2023
Jared Gooden,+235,Carlston Harris,-275,UFC Fight Night 221,Mar 11th 2023
Jared Gooden,+170,Randy Brown,-200,UFC Fight Night: Dern vs. Rodriguez,Oct 9th 2021
Jared Gooden,-130,Niklas Stolze,+110,UFC on ESPN: Hall vs. Strickland,Jul 31st 2021
Jared Gooden,+125,Alan Jouban,-145,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
